gene_id,standard_DEG,treat_DEG
RP11-20B24.6,FALSE,FALSE
RP3-437C15.1,FALSE,FALSE
TINAG,FALSE,TRUE
RPL7P60,FALSE,FALSE
RP11-1102P22.1,FALSE,TRUE
ASTE1,FALSE,TRUE
FAM66E,FALSE,FALSE
AC006126.3,FALSE,FALSE
FAM83D,FALSE,TRUE
DPM3,FALSE,TRUE
PACSIN2,FALSE,TRUE
RP11-530C5.1,FALSE,FALSE
HTATSF1P2,FALSE,TRUE
RP11-885N19.6,FALSE,FALSE
RP11-196G11.3,FALSE,TRUE
ARF4,FALSE,TRUE
RP4-576H24.4,FALSE,FALSE
ABHD16A,FALSE,TRUE
TRBV6-5,FALSE,FALSE
NAIP,FALSE,TRUE
RP11-359B12.2,FALSE,TRUE
PPP1R15A,FALSE,TRUE
RP11-495P10.3,FALSE,FALSE
RP11-74E24.2,FALSE,FALSE
RASA4DP,FALSE,TRUE
TMEM123,FALSE,TRUE
MRPS35,FALSE,TRUE
RP11-797A18.5,FALSE,TRUE
RN7SL652P,FALSE,FALSE
RP4-738P15.1,FALSE,FALSE
TBC1D7,FALSE,TRUE
SVILP1,FALSE,TRUE
RP11-89F3.2,FALSE,FALSE
CASP16,FALSE,TRUE
EPHX1,FALSE,TRUE
TMEM14B,FALSE,TRUE
ACTG2,FALSE,TRUE
RP11-447D11.3,FALSE,TRUE
RP11-583F2.2,FALSE,TRUE
FAM83C-AS1,FALSE,FALSE
NMD3P1,FALSE,TRUE
RP11-960L18.1,FALSE,TRUE
CTC-250I14.6,FALSE,FALSE
CSAG1,FALSE,FALSE
RPS19P3,FALSE,FALSE
LINC00115,FALSE,TRUE
TRMT2A,FALSE,TRUE
ALG1L13P,FALSE,FALSE
PRPF3,FALSE,TRUE
RP11-706O15.7,FALSE,TRUE
HMGN2P46,FALSE,TRUE
MGC16275,FALSE,TRUE
TPH2,FALSE,FALSE
AF127936.3,FALSE,FALSE
FBXW2,FALSE,TRUE
CTD-2334D19.1,FALSE,FALSE
CTD-3116E22.7,FALSE,FALSE
DAPP1,FALSE,TRUE
TMEM189-UBE2V1,FALSE,TRUE
RP11-624G17.3,FALSE,TRUE
SLC30A5,FALSE,TRUE
RP11-265D17.2,FALSE,FALSE
ZNF74,FALSE,TRUE
AP000560.3,FALSE,TRUE
LHX9,FALSE,FALSE
RP11-277P12.6,FALSE,FALSE
DKFZP434K028,FALSE,FALSE
AIF1,FALSE,TRUE
ARL10,FALSE,TRUE
LINC01093,FALSE,FALSE
LY6E,FALSE,TRUE
GS1-393G12.12,FALSE,FALSE
ZC2HC1B,FALSE,FALSE
NFE2L1,FALSE,TRUE
ANGPT4,FALSE,TRUE
SLC2A4RG,FALSE,TRUE
NFIX,FALSE,TRUE
ZNF295-AS1,FALSE,FALSE
RP11-80H5.2,FALSE,TRUE
LINC01320,FALSE,TRUE
FAM208B,FALSE,TRUE
TATDN2P2,FALSE,TRUE
APH1A,FALSE,TRUE
IGKV1-13,FALSE,FALSE
PIWIL4,FALSE,TRUE
RP11-686O6.2,FALSE,TRUE
RP11-32B5.1,FALSE,TRUE
MFSD2A,FALSE,TRUE
RP11-151A10.3,FALSE,TRUE
RP11-108P20.3,FALSE,FALSE
RP11-649A18.5,FALSE,TRUE
C9orf139,FALSE,TRUE
SMAD9,FALSE,TRUE
WFDC3,FALSE,TRUE
RP11-678G14.4,FALSE,FALSE
FAM207A,FALSE,TRUE
RP5-1160K1.6,FALSE,TRUE
RP11-736N17.4,FALSE,TRUE
CLTCL1,FALSE,TRUE
RP11-95M5.1,FALSE,FALSE
RP11-266K4.1,FALSE,FALSE
RANGRF,FALSE,TRUE
LINC01424,FALSE,TRUE
RP11-34P13.3,FALSE,FALSE
IGLV2-18,FALSE,FALSE
CTAGE7P,FALSE,TRUE
JARID2,FALSE,TRUE
SRMS,FALSE,FALSE
C1orf100,FALSE,FALSE
EHMT1-IT1,FALSE,FALSE
RP4-760C5.3,FALSE,FALSE
ESR2,FALSE,TRUE
SMIM3,FALSE,TRUE
RP1-59D14.1,FALSE,TRUE
MARCKSL1,FALSE,TRUE
DCLK3,FALSE,FALSE
PRRC2B,FALSE,TRUE
PTPRF,FALSE,TRUE
TAF12,FALSE,TRUE
PFKM,FALSE,TRUE
CPA3,FALSE,TRUE
CIB2,FALSE,TRUE
PHOX2A,FALSE,FALSE
FBXO36,FALSE,TRUE
RP11-378A13.1,FALSE,TRUE
XYLT1,FALSE,TRUE
AC005537.2,FALSE,FALSE
RP11-109I13.2,FALSE,FALSE
NAA40,FALSE,TRUE
FALEC,FALSE,FALSE
STARD4-AS1,FALSE,TRUE
RP11-120D5.1,FALSE,FALSE
RP11-464F9.1,FALSE,TRUE
FGD4,FALSE,TRUE
ERCC4,FALSE,TRUE
RP11-767N6.7,FALSE,TRUE
RP11-196G18.23,FALSE,TRUE
TP53BP1,FALSE,TRUE
WIZ,FALSE,TRUE
RP11-266L9.3,FALSE,FALSE
PANX1,FALSE,TRUE
RP11-433P17.3,FALSE,FALSE
RP11-350E12.4,FALSE,FALSE
NEDD8-MDP1,FALSE,TRUE
RP11-326C3.14,FALSE,FALSE
AC005779.2,FALSE,FALSE
DDX10P1,FALSE,FALSE
IGHV3-43,FALSE,FALSE
TRAF3IP1,FALSE,TRUE
ARHGEF40,FALSE,TRUE
FAM182A,FALSE,TRUE
LINC00665,FALSE,TRUE
CCDC53,FALSE,TRUE
CTD-2538C1.2,FALSE,TRUE
RP11-48B3.5,FALSE,TRUE
LINC00662,FALSE,TRUE
RPL26P19,FALSE,TRUE
GLIPR1L1,FALSE,FALSE
CTD-2288O8.1,FALSE,FALSE
ZZZ3,FALSE,TRUE
PPP2R2C,FALSE,FALSE
CCAT2,FALSE,FALSE
RP11-95P2.3,FALSE,FALSE
FAM41C,FALSE,FALSE
CACNA1A,FALSE,TRUE
AC006227.1,FALSE,FALSE
AC005785.5,FALSE,TRUE
RP11-250B2.2,FALSE,FALSE
CH507-42P11.6,FALSE,FALSE
BCAS3,FALSE,TRUE
SDF4,FALSE,TRUE
PAPOLG,FALSE,TRUE
FCN1,FALSE,TRUE
RP11-1099M24.6,FALSE,TRUE
CLDN2,FALSE,TRUE
HECTD3,FALSE,TRUE
RPS4X,FALSE,TRUE
KPNA4,FALSE,TRUE
SYN1,FALSE,TRUE
C14orf2,FALSE,TRUE
RP11-493L12.6,FALSE,FALSE
MTRNR2L8,FALSE,TRUE
ACYP1,FALSE,TRUE
CTAGE3P,FALSE,TRUE
RP1-224A6.8,FALSE,FALSE
CFAP97,FALSE,TRUE
CHL1,FALSE,TRUE
RP11-346D14.1,FALSE,FALSE
CTD-2373J6.1,FALSE,TRUE
GSDMD,FALSE,TRUE
ANGEL2,FALSE,TRUE
AC007620.3,FALSE,TRUE
RP11-301M17.1,FALSE,FALSE
TLR9,FALSE,TRUE
RP4-533D7.4,FALSE,FALSE
RALGAPA2,FALSE,TRUE
RP11-55K22.2,FALSE,FALSE
IL15,FALSE,TRUE
CES5AP1,FALSE,FALSE
CTC-471F3.5,FALSE,TRUE
IGLV3-10,FALSE,FALSE
GPR156,FALSE,TRUE
TAMM41,FALSE,TRUE
HAPLN1,FALSE,FALSE
SMN1,FALSE,TRUE
FBXW11P1,FALSE,TRUE
RPS20P22,FALSE,TRUE
UGT2A3,FALSE,TRUE
FOXB1,FALSE,FALSE
SPDYE21P,FALSE,FALSE
AC005336.4,FALSE,FALSE
CABLES1,FALSE,TRUE
ARPC3P1,FALSE,FALSE
RP5-857K21.2,FALSE,FALSE
RP11-220I1.2,FALSE,FALSE
CTB-46B19.2,FALSE,FALSE
RP11-18H7.1,FALSE,TRUE
IGHVII-78-1,FALSE,FALSE
MYL2,FALSE,FALSE
TH,FALSE,FALSE
CMC2,FALSE,TRUE
BRWD3,FALSE,TRUE
KRT18P34,FALSE,TRUE
GPR179,FALSE,TRUE
NFE4,FALSE,FALSE
POLDIP2,FALSE,TRUE
TSPAN31,FALSE,TRUE
PODNL1,FALSE,FALSE
PSMD10,FALSE,TRUE
VPS9D1-AS1,FALSE,TRUE
RP11-631N16.4,FALSE,TRUE
RP11-73B2.6,FALSE,TRUE
SLC13A4,FALSE,TRUE
XX-C00717C00720L.1,FALSE,TRUE
RP11-380P13.1,FALSE,FALSE
RP11-394O2.3,FALSE,FALSE
AC005253.2,FALSE,TRUE
RP3-454B23.1,FALSE,FALSE
RP11-334E6.10,FALSE,FALSE
RPL21P32,FALSE,FALSE
RRP36,FALSE,TRUE
RP11-76E17.4,FALSE,FALSE
KYNU,FALSE,TRUE
YWHAZP3,FALSE,TRUE
SMS,FALSE,TRUE
MORF4,FALSE,FALSE
RP11-757F18.3,FALSE,FALSE
SEPT14P2,FALSE,FALSE
RN7SL566P,FALSE,FALSE
PARL,FALSE,TRUE
STARD7-AS1,FALSE,TRUE
CTD-2325P2.4,FALSE,FALSE
LRRFIP1P1,FALSE,TRUE
RP11-5C23.1,FALSE,TRUE
RP11-541P9.3,FALSE,FALSE
MAP7D2,FALSE,TRUE
RP11-342M1.3,FALSE,TRUE
UQCC2,FALSE,TRUE
TMPPE,FALSE,TRUE
RP1-283E3.8,FALSE,TRUE
ADCY10,FALSE,TRUE
LRP5,FALSE,TRUE
AC007036.6,FALSE,FALSE
RP11-72I8.1,FALSE,TRUE
RP11-219G17.4,FALSE,FALSE
BBS4,FALSE,TRUE
HNRNPA1P8,FALSE,FALSE
KB-1608C10.2,FALSE,FALSE
CFAP36,FALSE,TRUE
TTC28,FALSE,TRUE
BLOC1S1,FALSE,TRUE
AC019172.2,FALSE,FALSE
PRSS56,FALSE,FALSE
CLCA2,FALSE,FALSE
UFC1,FALSE,TRUE
DKK4,FALSE,FALSE
TPM3P9,FALSE,TRUE
TEX30,FALSE,TRUE
RP13-465B17.4,FALSE,TRUE
TUBB7P,FALSE,FALSE
RP4-671O14.6,FALSE,TRUE
LACC1,FALSE,TRUE
TTPAL,FALSE,TRUE
RP11-466C23.5,FALSE,FALSE
AC005154.7,FALSE,TRUE
TTLL11,FALSE,TRUE
PLIN4,FALSE,TRUE
RP11-63L7.5,FALSE,FALSE
RP11-522B15.6,FALSE,FALSE
CTD-2203K17.1,FALSE,TRUE
NKTR,FALSE,TRUE
KDSR,FALSE,TRUE
HMGN1P8,FALSE,FALSE
AC139100.3,FALSE,TRUE
RN7SL113P,FALSE,FALSE
SPDYE18,FALSE,FALSE
TNXA,FALSE,FALSE
AC002543.2,FALSE,FALSE
KLHL18,FALSE,TRUE
HMGN2P4,FALSE,TRUE
MTRNR2L1,FALSE,FALSE
ARFGAP3,FALSE,TRUE
RP11-321N4.4,FALSE,FALSE
GUCD1,FALSE,TRUE
AC008746.3,FALSE,FALSE
RP11-867G23.4,FALSE,TRUE
CTC-510F12.4,FALSE,FALSE
BNIP3P5,FALSE,FALSE
CTD-2189E23.1,FALSE,FALSE
SH3BP2,FALSE,TRUE
RP11-195F19.5,FALSE,TRUE
FOXJ2,FALSE,TRUE
FKTN,FALSE,TRUE
UBQLN2,FALSE,TRUE
AC098831.4,FALSE,FALSE
TIMM9,FALSE,TRUE
FDPSP2,FALSE,FALSE
ACTR2,FALSE,TRUE
SEPT5,FALSE,TRUE
TRO,FALSE,TRUE
AC013474.4,FALSE,FALSE
HAUS4,FALSE,TRUE
GDPD5,FALSE,TRUE
NFIL3,FALSE,TRUE
ZNF101P2,FALSE,FALSE
CDH12P1,FALSE,FALSE
CDH12P3,FALSE,FALSE
CD69,FALSE,TRUE
RP11-626G11.6,FALSE,FALSE
RP11-810P12.7,FALSE,TRUE
PHACTR2P1,FALSE,FALSE
UCHL3,FALSE,TRUE
TPSAB1,FALSE,TRUE
PNMA5,FALSE,FALSE
MTAP,FALSE,TRUE
THOC1,FALSE,TRUE
GACAT2,FALSE,FALSE
ATP5G3,FALSE,TRUE
CTD-3131K8.3,FALSE,FALSE
AHSP,FALSE,FALSE
LINC00384,FALSE,FALSE
ATN1,FALSE,TRUE
ZNF398,FALSE,TRUE
RP5-1024N4.5,FALSE,FALSE
DNHD1,FALSE,TRUE
VN1R105P,FALSE,FALSE
RP4-665N4.4,FALSE,TRUE
FAM131C,FALSE,TRUE
LRRC8A,FALSE,TRUE
ZNF888,FALSE,TRUE
RP11-49K24.3,FALSE,TRUE
FOCAD-AS1,FALSE,FALSE
UGT1A8,FALSE,FALSE
AMD1P1,FALSE,FALSE
PLEKHG6,FALSE,TRUE
WASF4P,FALSE,FALSE
ASIC1,FALSE,TRUE
EYA1,FALSE,FALSE
MUC16,FALSE,FALSE
VN1R83P,FALSE,FALSE
RP1-138B7.5,FALSE,FALSE
RP1-159A19.4,FALSE,FALSE
GPR31,FALSE,FALSE
SLC12A7,FALSE,TRUE
C19orf70,FALSE,TRUE
U2AF1L4,FALSE,TRUE
FMR1NB,FALSE,FALSE
PRKAG1,FALSE,TRUE
SCCPDH,FALSE,TRUE
PDCL,FALSE,TRUE
RP11-29H23.7,FALSE,FALSE
FEM1B,FALSE,TRUE
RP11-182J23.1,FALSE,FALSE
GS1-594A7.3,FALSE,FALSE
MFSD9,FALSE,TRUE
FAF1,FALSE,TRUE
VWA5A,FALSE,TRUE
RGMB,FALSE,TRUE
ULBP3,FALSE,TRUE
TARDBPP2,FALSE,TRUE
RP5-892K4.1,FALSE,FALSE
CASP10,FALSE,TRUE
CNNM3,FALSE,TRUE
RP11-190J1.3,FALSE,FALSE
SLC26A2,FALSE,TRUE
FLJ31356,FALSE,TRUE
MARCKSL1P2,FALSE,FALSE
RP11-452K12.7,FALSE,FALSE
DGCR11,FALSE,TRUE
CACNA1C-AS1,FALSE,FALSE
RP11-159H22.2,FALSE,TRUE
RP5-915N17.11,FALSE,TRUE
TNPO1P1,FALSE,FALSE
AC007919.18,FALSE,FALSE
ADAMTS7P4,FALSE,TRUE
RP11-210K20.5,FALSE,FALSE
COX7C,FALSE,TRUE
RARRES2,FALSE,TRUE
C14orf93,FALSE,TRUE
MPND,FALSE,TRUE
RP11-41O4.1,FALSE,TRUE
MEF2B,FALSE,TRUE
TPM1,FALSE,TRUE
RP1-20C7.6,FALSE,TRUE
RP11-210N13.1,FALSE,FALSE
SLC6A14,FALSE,FALSE
RDH14,FALSE,TRUE
RP11-439E19.9,FALSE,TRUE
ERICH1-AS1,FALSE,FALSE
DDX11L1,FALSE,TRUE
ENPP1,FALSE,TRUE
CTD-2026K11.4,FALSE,TRUE
PREP,FALSE,TRUE
RSU1P1,FALSE,FALSE
SPIN3,FALSE,TRUE
RP11-43N5.1,FALSE,FALSE
SYCP3,FALSE,TRUE
PPIP5K2,FALSE,TRUE
RP11-390G14.1,FALSE,FALSE
RN7SL381P,FALSE,FALSE
SNRPCP3,FALSE,TRUE
CTB-158D10.3,FALSE,FALSE
RP11-65J3.14,FALSE,FALSE
WDR34,FALSE,TRUE
RP11-305E6.4,FALSE,TRUE
RP11-342L8.2,FALSE,FALSE
KHDRBS3,FALSE,TRUE
RP11-460N11.2,FALSE,TRUE
RSPO4,FALSE,TRUE
ACSM5,FALSE,TRUE
PSORS1C3,FALSE,TRUE
C7orf55-LUC7L2,FALSE,TRUE
RP11-554L12.1,FALSE,FALSE
RP11-374F3.5,FALSE,FALSE
CTD-2196E14.9,FALSE,FALSE
AC012358.7,FALSE,FALSE
AC068533.7,FALSE,FALSE
RP11-1007J8.1,FALSE,FALSE
RP11-62J1.3,FALSE,TRUE
ACSM2A,FALSE,TRUE
GPATCH1,FALSE,TRUE
NTAN1P2,FALSE,TRUE
BNIP2,FALSE,TRUE
UQCRHL,FALSE,TRUE
RPL23AP34,FALSE,FALSE
HBG1,FALSE,FALSE
IGHV4-4,FALSE,FALSE
METTL1,FALSE,TRUE
RP11-27M24.1,FALSE,FALSE
TCEANC2,FALSE,TRUE
PRG4,FALSE,TRUE
MAPRE1P1,FALSE,FALSE
RP11-210M15.1,FALSE,FALSE
RPS4XP14,FALSE,FALSE
OCEL1,FALSE,TRUE
EFNA1,FALSE,TRUE
NKAIN4,FALSE,TRUE
LA16c-306A4.1,FALSE,FALSE
ANKRD18EP,FALSE,TRUE
PPP1R13B,FALSE,TRUE
HMGB1P8,FALSE,FALSE
RRP7A,FALSE,TRUE
TRIM25,FALSE,TRUE
RP11-478C6.6,FALSE,FALSE
CTD-2171N6.1,FALSE,FALSE
CTD-3105H18.4,FALSE,FALSE
BNIP3P1,FALSE,FALSE
PCDHB6,FALSE,TRUE
RP11-182J1.12,FALSE,TRUE
ROM1,FALSE,TRUE
RPL7AP34,FALSE,FALSE
PRELID1P4,FALSE,FALSE
TMEM56-RWDD3,FALSE,TRUE
RP11-313P22.1,FALSE,FALSE
ADNP,FALSE,TRUE
SDF2L1,FALSE,TRUE
ANKRD10-IT1,FALSE,TRUE
RP11-109E12.1,FALSE,FALSE
RP11-790I12.6,FALSE,FALSE
RP11-379K17.5,FALSE,FALSE
ZNF594,FALSE,TRUE
PRR12,FALSE,TRUE
KB-208E9.1,FALSE,TRUE
RP11-480G7.2,FALSE,FALSE
IGHV1OR15-3,FALSE,FALSE
CHKB-CPT1B,FALSE,TRUE
RP13-638C3.4,FALSE,FALSE
ZNF574,FALSE,TRUE
RP11-734K2.4,FALSE,TRUE
RP11-54D18.4,FALSE,FALSE
RP13-131K19.6,FALSE,TRUE
RP11-435O5.4,FALSE,TRUE
UQCRQ,FALSE,TRUE
RP11-333E1.1,FALSE,TRUE
RP3-486I3.4,FALSE,TRUE
INTS4P2,FALSE,TRUE
ZBTB2,FALSE,TRUE
RP11-67A1.4,FALSE,FALSE
RP11-553A21.3,FALSE,FALSE
AC009950.2,FALSE,TRUE
CYCSP10,FALSE,TRUE
PRDM9,FALSE,FALSE
KRT19,FALSE,TRUE
SMARCC2,FALSE,TRUE
CTD-3193K9.11,FALSE,FALSE
RPS21P1,FALSE,FALSE
CD163L1,FALSE,TRUE
XXbac-BPG249D20.9,FALSE,TRUE
RP11-180O5.2,FALSE,FALSE
MED22,FALSE,TRUE
TRBV4-2,FALSE,FALSE
KRT6A,FALSE,FALSE
RP1-240B8.3,FALSE,FALSE
RHCE,FALSE,TRUE
CD38,FALSE,TRUE
ZSCAN32,FALSE,TRUE
SLC34A2,FALSE,TRUE
SLC25A53,FALSE,TRUE
LRRC8D,FALSE,TRUE
LINC01107,FALSE,FALSE
AC012370.3,FALSE,FALSE
AC000120.7,FALSE,TRUE
CAPNS2,FALSE,FALSE
AC007392.3,FALSE,FALSE
RP4-545C24.1,FALSE,TRUE
CEP70,FALSE,TRUE
L3HYPDH,FALSE,TRUE
SPRR2G,FALSE,FALSE
LINC00672,FALSE,TRUE
FOLR2,FALSE,TRUE
PRND,FALSE,FALSE
RP11-172C16.4,FALSE,FALSE
NDUFA2,FALSE,TRUE
RP11-666A8.12,FALSE,TRUE
TUBD1,FALSE,TRUE
DNM2,FALSE,TRUE
RPP25,FALSE,TRUE
PCDH20,FALSE,TRUE
RP11-100E5.2,FALSE,FALSE
RP5-857K21.7,FALSE,TRUE
UHRF2P1,FALSE,FALSE
RP11-48G14.3,FALSE,TRUE
RP11-530C5.2,FALSE,FALSE
RP11-523J2.1,FALSE,FALSE
ISL2,FALSE,FALSE
FAM157C,FALSE,TRUE
ROBO3,FALSE,TRUE
UGDH,FALSE,TRUE
MGAT2,FALSE,TRUE
IGHV1-69-2,FALSE,FALSE
EML3,FALSE,TRUE
CTD-2135D7.5,FALSE,TRUE
RP11-676J12.8,FALSE,FALSE
B4GALT3,FALSE,TRUE
SPANXB1,FALSE,FALSE
AC010649.1,FALSE,FALSE
FGF17,FALSE,TRUE
FAR1,FALSE,TRUE
IGKV3-20,FALSE,TRUE
RPL21P132,FALSE,FALSE
PALD1,FALSE,TRUE
RP11-154H23.3,FALSE,TRUE
IGLV7-46,FALSE,FALSE
RP1-181J22.1,FALSE,FALSE
SCLT1,FALSE,TRUE
EPHA7,FALSE,TRUE
HOXA-AS2,FALSE,TRUE
SUGP2,FALSE,TRUE
HEATR5A,FALSE,TRUE
CYP2B7P,FALSE,TRUE
CPNE2,FALSE,TRUE
DEC1,FALSE,FALSE
AP001062.8,FALSE,TRUE
FUS,FALSE,TRUE
TMEM255A,FALSE,TRUE
PHKA2-AS1,FALSE,FALSE
RP11-176N18.2,FALSE,FALSE
CWF19L1,FALSE,TRUE
AC010761.9,FALSE,TRUE
MCM8-AS1,FALSE,FALSE
UCP2,FALSE,TRUE
VAX1,FALSE,FALSE
TPGS2,FALSE,TRUE
RP11-640L9.2,FALSE,FALSE
RWDD3,FALSE,TRUE
RP11-761E20.1,FALSE,FALSE
C6orf226,FALSE,TRUE
PCED1B,FALSE,TRUE
TEFM,FALSE,TRUE
RTL1,FALSE,FALSE
CTD-3138B18.4,FALSE,FALSE
RP4-657D16.3,FALSE,TRUE
ZNF561-AS1,FALSE,TRUE
UAP1L1,FALSE,TRUE
ZNF792,FALSE,TRUE
IGHV3-64,FALSE,FALSE
RP11-262H14.3,FALSE,TRUE
PARP3,FALSE,TRUE
MYH2,FALSE,FALSE
MUS81,FALSE,TRUE
USP43,FALSE,TRUE
RP11-273B20.3,FALSE,FALSE
SEMA3E,FALSE,TRUE
AC011816.1,FALSE,FALSE
UPF3B,FALSE,TRUE
RPL7P8,FALSE,FALSE
CCL15,FALSE,TRUE
FIBIN,FALSE,TRUE
RPS3AP47,FALSE,FALSE
RP11-565P22.2,FALSE,FALSE
ITM2BP1,FALSE,FALSE
NXF5,FALSE,FALSE
LINC01446,FALSE,FALSE
GRK4,FALSE,TRUE
CCNYL1,FALSE,TRUE
TTI2,FALSE,TRUE
ZNF786,FALSE,TRUE
TAS2R4,FALSE,TRUE
TRBV15,FALSE,FALSE
TMOD4,FALSE,FALSE
LINC01182,FALSE,FALSE
PHF23,FALSE,TRUE
RP11-428K3.1,FALSE,TRUE
SLC25A39,FALSE,TRUE
RP11-872J21.3,FALSE,TRUE
CXCL10,FALSE,TRUE
LL0XNC01-237H1.2,FALSE,TRUE
ARL17B,FALSE,TRUE
FGG,FALSE,FALSE
EEF1A1P16,FALSE,TRUE
RP11-384K6.8,FALSE,FALSE
MPP1,FALSE,TRUE
ITGB3BP,FALSE,TRUE
GPRC5D,FALSE,TRUE
RAB33B,FALSE,TRUE
CTD-2231E14.8,FALSE,TRUE
MB21D2,FALSE,TRUE
AHCTF1,FALSE,TRUE
C2orf76,FALSE,TRUE
MFAP3,FALSE,TRUE
RP13-39P12.2,FALSE,FALSE
RP11-667K14.4,FALSE,FALSE
LINC00595,FALSE,FALSE
CTD-2540F13.2,FALSE,TRUE
RBM10,FALSE,TRUE
MIAT_exon5_3,FALSE,TRUE
RP11-370I10.12,FALSE,TRUE
RPL23AP64,FALSE,FALSE
RP5-981O7.2,FALSE,TRUE
RP11-624M8.1,FALSE,TRUE
UBQLNL,FALSE,TRUE
CTD-2246P4.1,FALSE,FALSE
CH507-42P11.3,FALSE,FALSE
SETX,FALSE,TRUE
ZRSR1,FALSE,FALSE
RP11-327F22.6,FALSE,FALSE
CTD-2339F6.1,FALSE,FALSE
KCNK2,FALSE,TRUE
SAMD11P1,FALSE,FALSE
OR1F12,FALSE,TRUE
RP11-250H24.2,FALSE,TRUE
RP11-336A10.4,FALSE,TRUE
ALX3,FALSE,FALSE
LOC100421166,FALSE,FALSE
FAM213B,FALSE,TRUE
AP006621.8,FALSE,FALSE
RP11-365O16.1,FALSE,FALSE
RP11-343H19.1,FALSE,FALSE
CYP51A1P3,FALSE,FALSE
RP3-465N24.6,FALSE,TRUE
WI2-2118C23.2,FALSE,FALSE
PLA2G4E,FALSE,FALSE
LSM14A,FALSE,TRUE
DNAH17-AS1,FALSE,FALSE
CTC-428G20.6,FALSE,TRUE
RP11-582E3.4,FALSE,FALSE
RP11-15E18.1,FALSE,TRUE
JADE2,FALSE,TRUE
RP11-312J18.5,FALSE,TRUE
RP13-258O15.1,FALSE,FALSE
RP11-187A9.3,FALSE,FALSE
TSEN15,FALSE,TRUE
DSCR9,FALSE,TRUE
ANKRD28,FALSE,TRUE
RP5-1180E21.5,FALSE,TRUE
RPL21P119,FALSE,TRUE
RP11-96K19.2,FALSE,TRUE
HNRNPA1P54,FALSE,FALSE
EXOSC6,FALSE,TRUE
RPS13,FALSE,TRUE
PLA2G2C,FALSE,FALSE
NAA60,FALSE,TRUE
RP11-253E3.3,FALSE,TRUE
RP5-826L7.1,FALSE,FALSE
DNM1L,FALSE,TRUE
CTB-75G16.3,FALSE,TRUE
HHLA3,FALSE,TRUE
SUMO1P4,FALSE,FALSE
RP1-309F20.4,FALSE,FALSE
WASF2,FALSE,TRUE
TRBV5-1,FALSE,FALSE
TAF1L,FALSE,FALSE
ANKRD26P4,FALSE,FALSE
GTF2IRD2,FALSE,TRUE
PIK3CD-AS2,FALSE,TRUE
RP11-169K16.4,FALSE,FALSE
RP5-1014D13.2,FALSE,TRUE
RP11-460N20.7,FALSE,FALSE
CTD-2145A24.5,FALSE,TRUE
RP11-517A5.7,FALSE,FALSE
GLP1R,FALSE,TRUE
RP4-564F22.5,FALSE,FALSE
RP11-751K21.1,FALSE,FALSE
MED19,FALSE,TRUE
RP11-643G16.3,FALSE,FALSE
AC007875.2,FALSE,FALSE
RP11-66N24.7,FALSE,FALSE
RP11-248C1.3,FALSE,FALSE
RP11-134O21.1,FALSE,TRUE
MICAL3,FALSE,TRUE
RP11-428C6.2,FALSE,FALSE
LATS1,FALSE,TRUE
AC104534.2,FALSE,FALSE
ACTG1P3,FALSE,TRUE
GREB1,FALSE,TRUE
IRS4,FALSE,FALSE
bP-2189O9.1,FALSE,FALSE
HRNR,FALSE,TRUE
RP11-236F9.2,FALSE,FALSE
MTHFD1,FALSE,TRUE
ZMAT4,FALSE,FALSE
RP11-65I12.1,FALSE,TRUE
FAM228B,FALSE,TRUE
SNORD15B,FALSE,FALSE
TSPAN13,FALSE,TRUE
RP11-54H7.4,FALSE,FALSE
ZBTB7A,FALSE,TRUE
LINC01004,FALSE,TRUE
COX7CP1,FALSE,FALSE
GALNT11,FALSE,TRUE
CTC-232P5.1,FALSE,FALSE
RP11-196G11.4,FALSE,TRUE
NAT6,FALSE,TRUE
NMNAT1P3,FALSE,FALSE
TP53TG5,FALSE,TRUE
THBS4,FALSE,TRUE
PPARGC1B,FALSE,TRUE
CTC-338M12.4,FALSE,TRUE
PRDM10,FALSE,TRUE
COQ7,FALSE,TRUE
LINC00968,FALSE,FALSE
SLC2A10,FALSE,TRUE
IGHV4-28,FALSE,FALSE
GPRIN3,FALSE,TRUE
TMEM114,FALSE,FALSE
RP11-531A24.3,FALSE,FALSE
RP5-1057I20.6,FALSE,TRUE
bP-21201H5.1,FALSE,FALSE
AC106782.20,FALSE,FALSE
RPL13AP20,FALSE,TRUE
AC092171.4,FALSE,TRUE
HSPA5,FALSE,TRUE
RP1-159M24.1,FALSE,TRUE
IGKV1-33,FALSE,TRUE
SETP3,FALSE,FALSE
ZC3H8,FALSE,TRUE
OR7A5,FALSE,FALSE
SULT1C2,FALSE,TRUE
NT5C1B,FALSE,TRUE
C11orf85,FALSE,TRUE
CTA-246H3.12,FALSE,FALSE
AC002310.10,FALSE,FALSE
CYP24A1,FALSE,TRUE
BRD2-IT1,FALSE,FALSE
RP11-530N7.2,FALSE,FALSE
CCDC120,FALSE,TRUE
ABHD17AP1,FALSE,FALSE
RP3-406A7.7,FALSE,TRUE
CTC-232P5.3,FALSE,FALSE
BRIX1,FALSE,TRUE
RP4-548D19.3,FALSE,FALSE
AC006129.2,FALSE,TRUE
SCARNA12,FALSE,FALSE
ITGA4,FALSE,TRUE
CTD-3126B10.1,FALSE,FALSE
USPL1,FALSE,TRUE
AL109761.5,FALSE,FALSE
RP11-152N13.5,FALSE,TRUE
RP11-367J11.2,FALSE,TRUE
HIST2H4B,FALSE,TRUE
